BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster,pc1,pc2,segment
543.815182,1.0,0.0,0.0,0.0,45.475577,0.0,0.0,0.0,0.083333,1,0,3000.0,593.946163,261.125552,0.0,12,2,-2.36773297332005,-0.7647787089626029,Revolving Debtors
36.979201,0.181818,0.0,0.0,0.0,4262.120108,0.0,0.0,0.0,0.166667,2,0,2500.0,22099.47812,173.24367,0.0,12,2,-2.6762169129222437,-1.4338644036993409,Revolving Debtors
9220.534572,1.0,1420.31,777.66,642.65,9816.782544,1.0,0.25,1.0,0.833333,29,77,12500.0,4257.372749,4696.075967,0.0,12,1,0.4951773561194046,6.006065767756547,Power Transactors
6631.790101,1.0,74.17,74.17,0.0,4618.934859,0.090909,0.090909,0.0,0.454545,10,1,9000.0,1652.029653,1516.892745,0.0,11,2,-2.544841498943919,2.5539635348788265,Revolving Debtors
39.251217,1.0,1066.62,339.1,727.52,204.615371,0.833333,0.833333,0.916667,0.083333,1,49,3500.0,1340.881787,102.273663,0.5,12,1,3.05723707892668,0.2694181685959709,Power Transactors
2.02217,0.181818,0.0,0.0,0.0,438.924394,0.0,0.0,0.0,0.090909,1,0,1200.0,1767.395484,87.32882,0.0,11,0,-2.4446306430466045,-3.326520233944772,Marginal Spenders
38.068219,0.727273,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,553.927866,85.990408,0.333333,12,0,2.0530715421629915,-2.101024294373787,Marginal Spenders
578.795795,0.545455,994.12,105.0,889.12,2578.563752,0.833333,0.166667,0.833333,0.75,31,12,2500.0,2369.347633,114.089533,0.0,12,2,-0.4876242464222498,2.0862906839462387,Revolving Debtors
1325.679991,1.0,1084.87,687.57,397.3,3330.913556,0.833333,0.333333,0.833333,0.416667,9,16,3000.0,4135.414563,405.944341,0.090909,12,1,0.8094384922766531,2.304599194691171,Power Transactors
743.52828,1.0,158.95,158.95,0.0,0.0,0.375,0.375,0.0,0.0,0,3,800.0,250.349363,185.179066,0.0,8,0,-0.5213598501186666,-1.3057523525487678,Marginal Spenders
0.0,0.0,180.66,54.0,126.66,0.0,0.583333,0.083333,0.5,0.0,0,7,2700.0,221.27715,312.343947,0.0,12,0,0.8200392601162824,-3.4248348173810874,Marginal Spenders
41.789262,1.0,821.51,501.95,319.56,109.91813,0.833333,0.083333,0.833333,0.083333,1,11,4000.0,969.030384,132.158949,0.3,12,1,1.7009689323688786,-0.4155413121095942,Power Transactors
987.110602,1.0,0.0,0.0,0.0,1139.392895,0.0,0.0,0.0,0.142857,2,0,1200.0,139.607827,232.004681,0.0,7,2,-3.1697453247123817,-1.1969225923268265,Revolving Debtors
11.981427,0.727273,187.55,0.0,187.55,0.0,0.75,0.0,0.75,0.0,0,9,1000.0,261.920143,160.970746,0.625,12,0,1.280985342329163,-2.860611766250555,Marginal Spenders
11.316443,0.181818,112.23,112.23,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,636.15056,88.670668,0.0,12,0,-0.6639744022560593,-3.0026813349128587,Marginal Spenders
0.0,0.0,300.0,0.0,300.0,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,5228.819138,81.403177,0.0,12,0,0.006664605498536576,-3.5651263931704364,Marginal Spenders
523.127544,1.0,786.94,582.74,204.2,1088.139436,0.25,0.083333,0.083333,0.25,4,3,1000.0,1603.447936,223.726642,0.083333,12,2,-0.5186330206550565,0.37625268380446397,Revolving Debtors
650.485202,1.0,555.2,339.0,216.2,589.349657,0.583333,0.083333,0.416667,0.083333,1,8,1000.0,351.575597,610.833365,0.0,12,1,0.1949502958081442,0.1643989676120959,Power Transactors
2320.107011,0.888889,2118.42,2118.42,0.0,3285.570621,0.222222,0.222222,0.0,0.555556,14,14,5000.0,922.698832,1312.069434,0.0,9,2,-1.8197466797581894,2.492477691155725,Revolving Debtors
106.45347,0.818182,2014.84,874.84,1140.0,0.0,0.583333,0.416667,0.166667,0.0,0,24,3000.0,2139.733072,138.434369,1.0,12,0,2.530060944618481,-0.9288271065289105,Marginal Spenders
281.112517,0.727273,0.0,0.0,0.0,295.616931,0.0,0.0,0.0,0.166667,3,0,1000.0,631.473289,219.966022,0.0,12,2,-2.773198999438918,-1.317568919674657,Revolving Debtors
324.055174,1.0,2075.13,1100.0,975.13,0.0,1.0,0.083333,1.0,0.0,0,48,1500.0,1653.941553,305.331243,0.25,12,1,3.0168819511190543,0.03441209113013744,Power Transactors
617.999607,1.0,387.7,250.0,137.7,684.8408,0.833333,0.166667,0.75,0.083333,1,13,1200.0,1723.350971,332.043275,0.166667,12,1,0.9732754135739237,0.4025906073266204,Power Transactors
2076.211673,1.0,1057.0,0.0,1057.0,0.0,0.416667,0.0,0.333333,0.0,0,8,2500.0,696.769705,711.321984,0.0,12,0,0.43474174081420236,-0.17238689023947268,Marginal Spenders
63.078242,1.0,114.0,0.0,114.0,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,184.582486,136.782541,0.0,12,0,-0.1700895846642397,-1.8433173897477635,Marginal Spenders
0.14446,0.1,0.0,0.0,0.0,97.038129,0.0,0.0,0.0,0.2,2,0,7000.0,186.434257,18.249813,0.0,10,0,-2.3601903272339446,-4.022450201845994,Marginal Spenders
1012.841277,0.818182,0.0,0.0,0.0,790.832609,0.0,0.0,0.0,0.333333,11,0,1500.0,2531.648689,447.811073,0.0,12,2,-3.2719874686093693,0.35912295947291073,Revolving Debtors
6.526735,0.181818,53.09,53.09,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,309.515966,86.885269,0.0,12,0,-0.9228456899766802,-3.6631344811793753,Marginal Spenders
83.258534,1.0,41.4,11.9,29.5,0.0,0.25,0.083333,0.166667,0.0,0,3,2700.0,157.225241,163.317598,0.0,12,0,-0.31217110004236776,-1.6314802968896904,Marginal Spenders
852.530387,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,387.594772,231.564246,0.0,12,2,-1.0850350766404195,-1.1041804409123912,Revolving Debtors
304.249156,0.909091,3127.98,0.0,3127.98,0.0,0.833333,0.0,0.833333,0.0,0,10,6000.0,3489.90364,3240.48429,0.714286,12,1,2.146405957378056,0.2131657630696307,Power Transactors
16.004225,0.636364,159.44,0.0,159.44,0.0,0.583333,0.0,0.583333,0.0,0,11,2700.0,276.112744,141.915829,0.285714,12,0,0.8105774418135623,-2.531997544147407,Marginal Spenders
1087.784698,1.0,0.0,0.0,0.0,1562.703953,0.0,0.0,0.0,0.166667,2,0,1500.0,3093.888643,298.011965,0.166667,12,2,-2.696174493541482,-0.10314285760072725,Revolving Debtors
3255.151368,1.0,1771.6,251.0,1520.6,1279.568823,0.916667,0.166667,0.75,0.25,6,15,9000.0,4619.793197,853.911515,0.0,12,1,1.125502839302142,2.561783585490282,Power Transactors
69.336196,0.545455,211.87,211.87,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1400.0,435.005491,133.988377,0.0,12,0,-0.6719790122072582,-2.2445561984728166,Marginal Spenders
1433.404387,1.0,0.0,0.0,0.0,1190.745349,0.0,0.0,0.0,0.25,4,0,2000.0,993.072444,388.124821,0.0,12,2,-3.0077092622118107,0.1657667931497337,Revolving Debtors
3278.506664,0.625,472.51,216.49,256.02,6548.948805,0.5,0.125,0.375,0.25,8,9,7000.0,1304.846205,1296.586971,0.0,8,2,-0.6791018948494891,1.543456620845673,Revolving Debtors
68.624743,1.0,423.23,243.23,180.0,0.0,1.0,0.111111,0.888889,0.0,0,10,1000.0,458.251229,107.879849,0.5,9,0,2.0377800508187605,-1.778119329734208,Marginal Spenders
1562.60448,1.0,880.22,816.88,63.34,0.0,0.416667,0.083333,0.333333,0.0,0,8,2500.0,459.441845,4257.948127,0.0,12,1,0.5108678327037017,0.6804037664601981,Power Transactors
412.592491,0.545455,0.0,0.0,0.0,1852.218171,0.0,0.0,0.0,0.25,3,0,2500.0,3935.004997,394.904628,0.0,12,2,-2.9436407679047556,-0.38856768940345093,Revolving Debtors
428.598828,1.0,208.0,208.0,0.0,164.032453,0.25,0.25,0.0,0.333333,6,4,1200.0,975.191714,193.993752,0.0,12,2,-1.3418148229832907,0.2895808691761869,Revolving Debtors
2071.951442,1.0,2090.21,0.0,2090.21,0.0,1.0,0.0,1.0,0.0,0,80,2500.0,1326.995454,556.63142,0.0,12,1,2.6406927441631964,0.6467112874598371,Power Transactors
973.560975,1.0,0.0,0.0,0.0,2061.53302,0.0,0.0,0.0,0.818182,21,0,1700.0,1789.46975,533.405391,0.090909,11,2,-4.2106188455213625,1.7071738038330557,Revolving Debtors
624.633263,0.818182,0.0,0.0,0.0,950.85274,0.0,0.0,0.0,0.25,8,0,1000.0,330.064555,289.686899,0.0,12,2,-3.1881488847336854,-0.6440068378497078,Revolving Debtors
965.88461,1.0,1.0,1.0,0.0,561.024098,0.083333,0.083333,0.0,0.166667,2,1,1200.0,751.960548,261.891219,0.0,12,2,-2.4922695908830366,-0.3792349292476642,Revolving Debtors
82.568778,1.0,471.64,0.0,471.64,0.0,0.916667,0.0,0.916667,0.0,0,23,1200.0,554.168419,214.877676,0.333333,12,0,1.7811431173830492,-1.4531250801685813,Marginal Spenders
383.370294,1.0,326.74,326.74,0.0,0.0,0.25,0.25,0.0,0.0,0,3,600.0,525.776492,199.590057,0.0,12,0,-0.35149460650219566,-1.1494652795569704,Marginal Spenders
793.855972,1.0,1478.93,1478.93,0.0,0.0,0.333333,0.333333,0.0,0.0,0,10,1200.0,723.959807,474.254444,0.0,12,1,0.1707168228252088,-0.17529332605057701,Power Transactors
51.199057,1.0,1319.04,1319.04,0.0,0.0,1.0,1.0,0.0,0.0,0,18,3500.0,1324.448655,126.403394,0.875,12,1,2.3722540545356114,-0.5287101461718455,Power Transactors
1488.628126,1.0,0.0,0.0,0.0,2909.050462,0.0,0.0,0.0,0.363636,24,0,3000.0,1968.413322,439.164743,0.090909,11,2,-3.7096468318286804,1.411034919541975,Revolving Debtors
92.596405,1.0,720.11,720.11,0.0,0.0,0.583333,0.583333,0.0,0.0,0,16,1700.0,535.430352,193.498368,0.222222,12,0,0.8762225965433382,-0.7916764931867672,Marginal Spenders
382.63138,1.0,0.0,0.0,0.0,748.78028,0.0,0.0,0.0,0.090909,1,0,1200.0,566.605747,196.904622,0.0,11,2,-2.701503503488724,-1.0674680635974239,Revolving Debtors
402.814647,1.0,960.09,91.8,868.29,373.408367,1.0,0.083333,1.0,0.083333,5,59,500.0,1127.28667,366.395498,0.083333,12,1,1.8781608602001674,0.49260365677670326,Power Transactors
1271.172501,0.909091,0.0,0.0,0.0,1865.939841,0.0,0.0,0.0,0.090909,1,0,4000.0,2099.387435,366.383649,0.0,11,2,-2.7223629415909003,-0.02957935217317174,Revolving Debtors
124.743322,0.636364,1007.45,0.0,1007.45,0.0,0.583333,0.0,0.583333,0.0,0,14,2500.0,1616.540779,146.493501,1.0,12,0,1.7434682868178184,-1.984080151985087,Marginal Spenders
1060.039731,1.0,340.0,49.0,291.0,0.0,0.5,0.083333,0.416667,0.0,0,7,2500.0,261.761454,243.685673,0.0,12,0,0.6916428485587145,-0.5960409170280729,Marginal Spenders
90.084324,1.0,1098.82,1098.82,0.0,181.725242,0.583333,0.583333,0.0,0.083333,1,13,3000.0,1307.140981,141.008201,0.428571,12,1,0.6221246348060028,-0.07074401753476268,Power Transactors
85.851188,0.636364,0.0,0.0,0.0,499.092982,0.0,0.0,0.0,0.083333,1,0,600.0,1528.015928,146.913099,0.285714,12,2,-2.400174434280779,-2.1079341451266496,Revolving Debtors
2115.602918,1.0,320.0,0.0,320.0,2033.14898,0.833333,0.0,0.75,0.5,17,10,3000.0,1260.004919,754.052041,0.0,12,2,-0.7474469186991216,2.1120461482900676,Revolving Debtors
193.213122,1.0,2281.57,905.6,1375.97,0.0,1.0,0.916667,0.916667,0.0,0,45,3000.0,1782.059904,183.782329,0.909091,12,1,4.200821878040281,0.2027232876656104,Power Transactors
82.98006,1.0,906.78,0.0,906.78,0.0,1.0,0.0,1.0,0.0,0,25,3000.0,780.205026,152.745483,0.818182,12,0,2.5505633272197925,-1.3682523747082043,Marginal Spenders
991.773081,1.0,2020.0,2020.0,0.0,600.188405,0.25,0.25,0.0,0.333333,4,4,3400.0,1817.827772,322.297689,0.0,12,2,-0.8818475614398887,1.2984116298563342,Revolving Debtors
5482.204366,1.0,0.0,0.0,0.0,4948.907169,0.0,0.0,0.0,0.5,15,0,9000.0,1343.176056,1666.085318,0.0,12,2,-3.765001619224769,2.3731913260052777,Revolving Debtors
1016.496072,1.0,64.82,64.82,0.0,994.182547,0.142857,0.142857,0.0,0.285714,8,1,1200.0,74.543258,289.569906,0.0,7,2,-2.421660710799718,-0.29798806827078816,Revolving Debtors
205.127197,0.571429,1222.98,1222.98,0.0,0.0,0.428571,0.428571,0.0,0.0,0,5,3000.0,1144.83486,121.334941,0.0,7,0,0.1779398383600634,-1.4257219936706307,Marginal Spenders
1450.599152,1.0,2763.84,1434.43,1329.41,0.0,1.0,0.714286,0.857143,0.0,0,98,2000.0,343.918862,1339.665316,0.0,7,1,3.4486117524237345,1.232941703680457,Power Transactors
1405.988009,1.0,1839.0,256.0,1583.0,1684.658063,1.0,0.166667,1.0,0.25,4,27,1800.0,3603.302652,1249.17396,0.0,12,1,1.4662894075287982,2.0315862609512774,Power Transactors
424.968492,1.0,272.28,0.0,272.28,0.0,1.0,0.0,1.0,0.0,0,24,1700.0,64.658608,745.781019,0.0,12,0,1.343912604396542,-0.8468640146300892,Marginal Spenders
74.4309,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,0.0,312.343947,0.0,12,0,-1.2404969633630325,-2.4973447286979833,Marginal Spenders
24.818476,0.909091,390.05,44.9,345.15,0.0,0.833333,0.083333,0.75,0.0,0,11,1000.0,423.338628,117.838976,0.272727,12,0,1.7199243510897635,-1.9576592001179824,Marginal Spenders
1109.876538,1.0,0.0,0.0,0.0,645.643747,0.0,0.0,0.0,0.25,7,0,1200.0,476.97564,305.129524,0.0,12,2,-3.093705860231367,-0.19432469888598958,Revolving Debtors
679.421923,1.0,298.49,298.49,0.0,152.65779,0.083333,0.083333,0.0,0.083333,1,4,1000.0,456.143495,216.036561,0.0,12,2,-1.2033694363748633,-0.46687037760353806,Revolving Debtors
270.135147,0.909091,958.93,752.9,206.03,0.0,0.75,0.166667,0.666667,0.0,0,26,1900.0,2063.470552,216.497693,0.0,12,1,1.8831999901932568,-0.26978162945875955,Power Transactors
256.02662,0.909091,2098.56,1798.3,300.26,0.0,0.909091,0.909091,0.272727,0.0,0,22,3000.0,1909.534262,155.695781,0.25,11,1,2.6633248818017035,0.09281990148545688,Power Transactors
794.661653,1.0,329.96,329.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,703.606,166.000398,0.0,12,0,-0.5801676012600643,-0.7778861992537559,Marginal Spenders
1644.123638,1.0,0.0,0.0,0.0,830.132133,0.0,0.0,0.0,0.166667,3,0,2500.0,333.114672,352.392567,0.0,12,2,-2.8851676268321462,-0.17220464807427205,Revolving Debtors
28.80071,0.727273,173.02,0.0,173.02,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,229.503322,133.44239,0.272727,12,0,0.5081644323243425,-2.699619892069143,Marginal Spenders
976.390024,1.0,785.4,785.4,0.0,347.15722,0.333333,0.333333,0.0,0.25,3,6,3500.0,820.342892,251.963424,0.0,12,2,-0.7448620284531444,0.8669117255636397,Revolving Debtors
1005.660131,1.0,710.03,710.03,0.0,5001.078448,0.416667,0.416667,0.0,0.916667,40,8,1500.0,5679.950642,234.569274,0.25,12,2,-2.468281209036752,3.617981008036909,Revolving Debtors
700.723718,1.0,425.18,0.0,425.18,0.0,1.0,0.0,1.0,0.0,0,29,3000.0,148.581846,214.200975,0.0,12,0,1.670656496233737,-0.741674470255356,Marginal Spenders
8.27913,0.454545,670.0,0.0,670.0,0.0,1.0,0.0,1.0,0.0,0,16,2500.0,703.772949,43.259694,0.090909,12,0,1.9855304474299857,-2.8242488952045997,Marginal Spenders
1373.700066,1.0,267.75,0.0,267.75,38.898599,0.75,0.0,0.666667,0.166667,2,9,1500.0,446.146419,692.725571,0.0,12,1,0.10887216410399471,0.1364435521662348,Power Transactors
215.475718,1.0,670.65,300.0,370.65,0.0,1.0,0.083333,0.916667,0.0,0,18,3000.0,366.634123,185.037922,0.3,12,1,2.3075791875615046,-0.6902066228135846,Power Transactors
108.857699,1.0,3224.34,3224.34,0.0,0.0,1.0,1.0,0.0,0.0,0,39,1500.0,2752.565833,123.696831,1.0,12,1,2.813445735730813,-0.2989689962850914,Power Transactors
7.215615,0.272727,54.45,54.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,160.130111,205.168209,0.0,12,0,-0.9429085961217823,-3.160499455510333,Marginal Spenders
1736.930299,1.0,616.0,0.0,616.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1900.0,803.881382,644.158808,0.0,12,1,1.3232041332328288,-0.147474330528777,Power Transactors
242.53001,1.0,3520.0,0.0,3520.0,0.0,0.916667,0.0,0.916667,0.0,0,11,650.0,3814.912997,3236.66486,0.333333,12,1,1.935337769386236,-0.16801798072617827,Power Transactors
1372.083399,1.0,800.0,0.0,800.0,0.0,0.833333,0.0,0.833333,0.0,0,10,1200.0,1190.700111,2461.558168,0.0,12,1,1.11877604436106,0.14611915495819325,Power Transactors
6388.820712,1.0,5154.75,1622.06,3532.69,0.0,1.0,0.5,1.0,0.0,0,115,9500.0,6436.518476,1823.789613,0.0,12,1,4.2485006990072165,3.0890862217710477,Power Transactors
254.94701,1.0,2870.83,2655.15,215.68,0.0,1.0,0.818182,0.727273,0.0,0,54,7500.0,2461.126057,194.290114,0.9,11,1,3.980736776625951,0.6017909977383045,Power Transactors
15.813502,0.636364,120.88,0.0,120.88,0.0,0.416667,0.0,0.416667,0.0,0,5,5000.0,258.872386,128.94568,0.5,12,0,0.5618182580560737,-2.5924458828356536,Marginal Spenders
77.383767,0.636364,2321.87,1212.87,1109.0,0.0,0.583333,0.166667,0.583333,0.0,0,22,1900.0,2071.265301,88.997719,0.363636,12,0,2.2553322194134973,-1.3615813614695915,Marginal Spenders
849.030358,1.0,345.0,0.0,345.0,101.511988,0.75,0.0,0.666667,0.083333,1,24,1200.0,1465.044906,268.949636,0.083333,12,0,0.590639834639043,-0.10789400926908788,Marginal Spenders
525.17417,1.0,91.23,48.9,42.33,0.0,0.333333,0.083333,0.25,0.0,0,4,4000.0,154.939835,233.341617,0.0,12,0,0.010976663826529244,-0.8548281088962342,Marginal Spenders
510.953138,1.0,172.41,172.41,0.0,0.0,0.083333,0.083333,0.0,0.0,0,4,1200.0,959.003305,242.770679,0.0,12,0,-0.71092509896431,-0.883197384613287,Marginal Spenders
486.17036,0.545455,0.0,0.0,0.0,1494.441569,0.0,0.0,0.0,0.083333,1,0,1500.0,2945.61949,120.041669,0.181818,12,2,-2.5285233751291525,-1.3731633300655248,Revolving Debtors
2291.684027,1.0,4983.93,4065.93,918.0,0.0,0.916667,0.75,0.583333,0.0,0,33,6500.0,1149.746347,624.917306,0.0,12,1,2.971068315111313,1.562492616702109,Power Transactors
145.722404,1.0,529.7,240.2,289.5,38.259988,1.0,0.333333,1.0,0.083333,1,26,800.0,363.368053,188.105787,0.0,12,1,1.8873633276035704,-0.385272243328739,Power Transactors
286.814503,1.0,2016.14,1602.14,414.0,0.0,0.666667,0.416667,0.333333,0.0,0,14,1200.0,1525.089652,191.602655,0.0,12,1,1.7863125555602288,-0.2735904185943462,Power Transactors
22.455964,0.272727,185.25,0.0,185.25,0.0,0.25,0.0,0.166667,0.0,0,3,1000.0,371.216038,163.465952,1.0,12,0,0.3706286429552566,-3.6446702196091967,Marginal Spenders
1108.987965,1.0,0.0,0.0,0.0,75.070968,0.0,0.0,0.0,0.083333,1,0,1500.0,1690.172114,283.054152,0.083333,12,2,-2.3998332068281427,-0.5890368887815652,Revolving Debtors
109.473217,1.0,1251.26,635.79,615.47,0.0,0.833333,0.25,0.666667,0.0,0,19,2700.0,958.931815,187.560093,0.25,12,1,2.320371406932392,-0.5216941243982961,Power Transactors
233.092662,1.0,2613.65,945.45,1668.2,0.0,1.0,0.333333,1.0,0.0,0,39,6000.0,2255.232796,427.743632,0.666667,12,1,3.5979729322038962,0.46565692137186826,Power Transactors
2112.63873,1.0,0.0,0.0,0.0,584.940187,0.0,0.0,0.0,0.25,5,0,3500.0,540.088813,746.131674,0.0,12,2,-3.0273939217337524,0.4995912510349813,Revolving Debtors
1.097736,0.272727,343.82,0.0,343.82,169.355104,0.833333,0.0,0.833333,0.083333,1,10,4000.0,169.895641,9.801394,0.0,12,0,0.9439194276430373,-3.516351725654954,Marginal Spenders
874.905296,1.0,484.04,0.0,484.04,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,873.429792,194.064343,0.0,12,0,1.497469690613611,-0.8422348950932927,Marginal Spenders
844.022439,1.0,0.0,0.0,0.0,1125.228876,0.0,0.0,0.0,0.166667,3,0,2500.0,535.604592,237.229776,0.0,12,2,-2.8237475636864127,-0.3295220809108746,Revolving Debtors
87.034432,0.636364,697.57,0.0,697.57,0.0,0.5,0.0,0.416667,0.0,0,15,3200.0,811.903413,112.569353,0.454545,12,0,1.1127627495490382,-1.9956461098125675,Marginal Spenders
377.56851,1.0,542.51,542.51,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1000.0,567.687367,175.936604,0.0,12,0,0.33699461017351046,-0.7147630344624227,Marginal Spenders
2929.582949,1.0,0.0,0.0,0.0,1319.276782,0.0,0.0,0.0,0.4,11,0,3000.0,1153.353618,3422.988223,0.0,10,2,-3.650799325717155,1.5567707302773637,Revolving Debtors
1101.792789,1.0,1591.37,1591.37,0.0,447.953652,0.666667,0.666667,0.0,0.166667,2,10,3000.0,699.75547,228.555892,0.0,12,1,0.14494513495058925,1.0194324092656557,Power Transactors
623.583624,1.0,1344.85,1099.72,245.13,0.0,0.666667,0.5,0.333333,0.0,0,21,2200.0,1374.213771,304.225119,0.083333,12,1,1.8276676937424363,0.24354461194089894,Power Transactors
5.109352,0.181818,0.0,0.0,0.0,78.990599,0.0,0.0,0.0,0.083333,1,0,1000.0,77.984721,14.840576,0.1,12,0,-2.269438798264187,-4.513777240299529,Marginal Spenders
2696.052766,1.0,0.0,0.0,0.0,3100.942646,0.0,0.0,0.0,0.75,15,0,3000.0,815.306343,1011.866344,0.0,12,2,-4.087860378396345,1.9522093466025245,Revolving Debtors
1592.102979,1.0,45.65,45.65,0.0,1465.069357,0.083333,0.083333,0.0,0.083333,1,1,5000.0,529.542832,424.939464,0.0,12,2,-1.748497396091578,0.44446520271616796,Revolving Debtors
14.453345,0.636364,38.65,38.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,52.685663,162.687252,0.0,12,0,-1.0805527376921649,-3.0601129482053424,Marginal Spenders
1062.024069,1.0,0.0,0.0,0.0,402.337729,0.0,0.0,0.0,0.2,3,0,1200.0,583.53323,267.478951,0.0,10,2,-2.9644906548790986,-0.6098970719450999,Revolving Debtors
1033.485033,1.0,137.57,0.0,137.57,0.0,0.166667,0.0,0.166667,0.0,0,3,1000.0,423.925626,708.363328,0.0,12,0,-0.5826511208137637,-0.8919953935963348,Marginal Spenders
803.052704,1.0,19.75,19.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,402.155365,322.394919,0.0,12,2,-1.2260762954020454,-0.9189807993732241,Revolving Debtors
1551.908555,1.0,416.64,105.0,311.64,0.0,1.0,0.083333,1.0,0.0,0,14,2500.0,539.653696,366.329349,0.0,12,1,1.8395562087972326,0.019021591710201763,Power Transactors
936.370785,1.0,158.45,158.45,0.0,0.0,0.25,0.25,0.0,0.0,0,3,1700.0,160.698863,443.538283,0.0,12,0,-0.5732948064371854,-0.674013343240258,Marginal Spenders
1420.156349,1.0,0.0,0.0,0.0,445.913736,0.0,0.0,0.0,0.333333,5,0,1500.0,661.562552,772.85986,0.0,12,2,-3.1542987425701523,0.30478745624625764,Revolving Debtors
14.143579,0.875,175.98,0.0,175.98,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,171.928796,111.573318,1.0,8,0,1.4527230955545145,-3.1310544069342483,Marginal Spenders
68.10541,0.25,0.0,0.0,0.0,462.554056,0.0,0.0,0.0,0.25,6,0,500.0,0.0,312.343947,0.0,8,0,-3.64729820663654,-3.639057742922496,Marginal Spenders
3025.373271,1.0,202.72,0.0,202.72,988.076605,0.583333,0.0,0.583333,0.083333,1,9,4500.0,3989.645744,884.183626,0.0,12,1,-0.17086695916408023,1.1891191868886544,Power Transactors
2513.983606,1.0,0.0,0.0,0.0,6140.025312,0.0,0.0,0.0,0.25,4,0,6000.0,560.461934,741.924179,0.0,12,2,-3.15185685457297,0.8469027253279859,Revolving Debtors
542.979227,1.0,1134.96,0.0,1134.96,2370.439178,1.0,0.0,1.0,0.583333,15,12,1000.0,2669.005392,422.556516,0.25,12,1,0.11642267921294852,1.4972625675137183,Power Transactors
144.436235,0.181818,0.0,0.0,0.0,944.893512,0.0,0.0,0.0,0.083333,1,0,1000.0,542.036637,365.765347,0.0,12,2,-2.816819914172663,-2.1891549123774787,Revolving Debtors
2017.391656,1.0,12024.37,11224.1,800.27,0.0,1.0,1.0,0.5,0.0,0,133,8000.0,11516.39232,556.651236,0.333333,12,1,4.913035978220399,2.913912050552634,Power Transactors
39.469095,0.636364,418.97,0.0,418.97,0.0,1.0,0.0,1.0,0.0,0,30,3000.0,655.157042,109.865935,0.0,12,0,1.8815343084238463,-1.7807303907411862,Marginal Spenders
2579.907754,1.0,125.51,0.0,125.51,1377.049309,0.25,0.0,0.166667,0.416667,10,3,3000.0,666.355831,774.460823,0.0,12,2,-1.843139262031264,1.3440595003871103,Revolving Debtors
34.703482,1.0,247.02,0.0,247.02,0.0,1.0,0.0,1.0,0.0,0,18,2500.0,194.419235,162.909028,0.166667,12,0,1.6787358464448945,-1.6758245380047962,Marginal Spenders
29.466141,0.545455,149.0,149.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,350.176472,215.215582,0.0,12,0,-0.777436208454795,-2.4552493357840213,Marginal Spenders
2764.810135,1.0,390.52,369.8,20.72,75.74986,0.333333,0.25,0.083333,0.083333,2,6,3000.0,743.242536,1093.199562,0.0,12,1,-0.3577085749038214,1.025218865342559,Power Transactors
27.931382,0.5,169.4,0.0,169.4,0.0,0.4,0.0,0.2,0.0,0,5,1500.0,116.255235,145.094293,0.0,10,0,-0.18673156068831956,-3.06097019886497,Marginal Spenders
2063.9223,0.666667,0.0,0.0,0.0,3858.373703,0.0,0.0,0.0,0.166667,2,0,4000.0,5696.695114,584.843007,0.0,6,2,-3.212519155415647,-0.02820362387510457,Revolving Debtors
1615.724155,1.0,673.74,484.46,189.28,624.03835,1.0,0.333333,0.75,0.416667,12,18,2000.0,785.833719,873.816183,0.0,12,1,0.5604692530466518,2.173992756180727,Power Transactors
348.321822,1.0,0.0,0.0,0.0,178.138151,0.0,0.0,0.0,0.181818,2,0,500.0,142.741177,195.413588,0.0,11,2,-2.8680429107021714,-1.5652013169283647,Revolving Debtors
992.724168,1.0,527.88,0.0,527.88,1677.055839,1.0,0.0,0.916667,0.166667,2,12,2000.0,2997.714455,373.079303,0.0,12,1,0.6485550238685125,0.7364427212262412,Power Transactors
